,absolutely,adapter,advertised,alright,amazing,android,anker,anti,apple,apply,armor,attractive,audio,awesome,backup,bad,basic,batteries,battery,beat,beautiful,best,better,big,bit,black,blue,bluetooth,bought,box,broke,bubbles,built,bulk,bulky,buttons,buy,cable,cables,came,capacity,car,case,cases,cell,charge,charger,chargers,charges,charging,cheap,clear,color,colors,combo,comfortable,commuter,compact,convenient,cool,cord,cost,cover,covers,customer,cute,day,deal,decent,defender,described,design,designed,device,devices,did,didn,disappointed,dock,does,doesn,don,dont,dual,durable,ear,easily,easy,effective,exactly,excellent,expected,expensive,external,extra,fake,fantastic,far,fast,favorite,feel,feels,finally,fine,fit,fits,flip,functional,galaxy,genuine,gets,gift,glare,good,got,great,grip,hands,handy,happy,hard,hate,hd,headphones,headset,heavy,high,highly,holder,holster,horrible,htc,hybrid,idea,impressed,inexpensive,install,ipad,iphone,issues,item,job,junk,just,lg,life,light,like,little,long,look,looking,looks,lot,lots,love,loved,loves,low,mah,makes,market,matte,micro,mini,mirror,mobile,money,months,motorola,mount,need,needed,needs,new,nexus,nice,note,oem,ok,okay,ordered,original,otter,otterbox,outstanding,overall,owned,pack,pay,pen,perfect,perfectly,phone,phones,pink,plantronics,plastic,plug,poor,port,portable,ports,power,powerful,premium,pretty,price,problem,problems,product,products,protect,protection,protective,protector,protectors,protects,purchase,purchased,quality,quick,quickly,quite,read,real,really,recommend,recommended,reliable,replacement,review,right,rugged,samsung,satisfied,saver,says,scratches,screen,second,series,service,set,short,simple,size,sleek,slim,slippery,small,solid,solution,sound,spigen,star,stars,strong,sturdy,style,stylish,stylus,super,sure,tablet,tech,terrible,thing,thought,time,touch,tough,travel,trent,tried,usb,use,used,useful,using,value,ve,wall,want,wanted,waste,way,white,wife,wireless,wonderful,work,worked,working,works,worth,wow,wrong,year,yes
146,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,6,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,19,1,20,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,4,1,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,13,1,2,4,1,17,4,1,0,0,6,0,0,0,0,0,1,1,1,0,1,0,0,0,3,0,0,0,2,24,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0
147,0,11,2,0,3,3,0,0,3,0,0,0,0,19,0,1,1,0,2,1,0,10,10,4,2,0,0,0,0,0,0,0,5,0,1,0,6,1,1,0,0,0,0,0,1,20,248,4,13,27,1,0,0,0,1,0,0,15,12,6,1,1,0,0,2,0,0,1,1,0,3,3,1,20,24,1,0,2,0,16,3,1,1,82,1,0,0,2,2,1,21,4,1,0,2,0,5,1,9,1,0,0,1,2,0,1,0,2,1,0,1,0,0,37,0,165,0,0,20,0,0,0,3,0,0,0,18,1,0,0,0,1,0,0,0,5,0,11,11,1,4,5,0,10,0,0,3,3,29,1,0,1,0,1,1,9,1,0,0,1,2,2,0,0,0,0,6,1,2,0,0,7,2,4,22,2,29,1,0,1,1,0,0,0,0,1,0,0,0,0,0,23,0,6,6,0,0,0,14,0,31,10,9,18,7,0,3,8,0,0,42,3,0,0,0,0,0,0,1,0,12,4,2,0,0,0,4,0,1,4,3,3,0,0,2,2,5,1,0,0,1,0,1,0,0,6,2,0,0,0,8,17,1,0,0,1,2,0,1,0,0,0,3,0,5,1,0,2,1,8,0,0,26,22,0,60,3,4,15,1,6,4,75,0,0,1,2,0,1,0,1,4,2,2,46,1,0,0,0,4
148,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,43,2,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,2,1,1,1,0,0,0,0,1,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,4,0,1,0,0,19,0,31,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0,0,3,2,0,0,1,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,8,5,0,4,2,1,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,3,11,1,0,4,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0
149,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,15,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,3,0,1,0,3,0,0,0,1,0,1,5,1,0,2,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,34,0,0,2,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,1,4,0,1,0,0,0,0,1,0,1,0,0,2,1,0,10,0,4,0,0,0,0,0,0,0,0,1,1,0,12,0,0,5,0,1,0,0,0,0,0,0,1,11,1,22,4,0,0,3,0,0,13,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4,11,0,2,3,1,1,0,2,1,0,0,0,0,2,0,0,0,1,0,0,1,5,0,2,0,0,1
150,0,0,1,0,4,2,18,0,1,0,0,0,0,11,6,0,0,0,38,0,0,11,2,3,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,8,0,1,0,0,15,13,0,12,6,1,0,0,0,0,0,0,2,0,0,2,1,0,0,7,0,1,1,1,0,2,2,0,2,4,1,0,1,0,2,2,1,0,3,1,0,0,3,1,2,14,2,0,8,3,0,2,6,3,0,0,0,1,3,0,0,0,0,1,0,1,1,0,22,0,58,0,0,3,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,5,4,0,2,1,0,3,0,4,1,2,0,6,1,2,1,3,4,9,0,0,0,8,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,2,5,0,0,2,0,0,0,0,0,1,3,0,13,0,0,7,0,4,1,0,0,0,0,0,0,6,0,24,1,0,2,7,1,0,26,4,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,1,0,1,1,1,0,0,1,2,4,1,0,0,1,0,8,0,0,1,2,2,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,3,0,0,7,3,1,4,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,28,1,0,0,0,0
151,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,5,3,0,1,0,0,0,0,0,5,28,2,2,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,3,3,1,2,0,0,0,0,1,0,2,0,0,0,0,2,4,0,1,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,11,1,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,5,5,15,1,2,0,6,0,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,0,11,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,1,1,0,1,1,0,0,2,1,2,14,1,0,0,0,0
152,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,1,8,1,3,1,1,0,1,0,1,1,0,0,1,5,0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,7,0,3,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,4,0,0,0,0,5,1,20,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,9,0,1,1,0,0,3,13,0,0,0,0,0,0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4,0,2,12,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,5,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
153,2,0,3,0,5,0,0,0,0,0,0,0,0,17,2,2,0,5,57,0,0,5,5,3,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,3,0,5,0,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,4,2,1,0,2,0,0,1,1,1,2,6,6,0,2,2,1,0,1,1,1,0,0,0,0,4,1,0,0,9,0,1,0,0,9,0,22,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,10,0,2,2,6,1,0,0,0,0,8,1,0,0,5,1,0,0,0,0,0,1,0,4,0,0,2,1,0,2,0,0,0,2,4,2,0,2,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,2,1,5,1,0,1,2,0,0,9,2,0,1,0,0,0,0,2,1,3,0,0,0,1,1,0,0,1,0,1,3,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,2,0,0,1,3,1,0,0,1,0,0,2,0,0,0,3,4,1,5,2,5,1,2,0
154,0,0,1,0,1,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,3,2,0,0,1,1,0,5,0,1,0,0,0,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,1,4,0,2,0,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,0,0,2,2,4,2,0,0,1,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,0,0,1,1,0,0,2,2,0,0,0,1,0,0,1,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,4,0,0,10,0,2,0,2,2,1,4,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,1,0,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,3,1,1,1,0,1,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,1,0,2,2,0,0,3,2,0,0,0,0
155,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,2,0,2,0,0,13,5,1,0,0,0,0,0,0,14,0,20,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,4,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,2,5,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,4,0,3,5,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0,20,1,0,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0
156,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3,0,0,0,0,1,9,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,48,0,1,0,0,0,0,0,0,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,4,0,1,1,0,0,3,2,1,0,0,0,0,1,0,2,1,0,2,0,3,2,0,0,0,0,1,0,0,8,0,18,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,0,1,0,5,0,0,0,5,0,0,2,1,2,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,3,0,0,0,0,0,0,0,1,0,0,0,8,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,4,1,1,0,2,1,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0
157,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,2,0,1,0,0,0,0,4,1,0,0,1,0,1,0,5,0,2,0,0,0,3,37,4,2,0,0,4,0,0,3,1,0,2,3,0,0,4,1,0,0,0,0,0,2,6,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,3,4,3,0,0,0,0,0,1,0,0,1,0,2,0,1,2,0,3,1,2,0,0,0,2,1,3,0,0,0,0,1,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,8,0,1,1,3,1,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,1,1,3,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,1,2,0,1,0,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,9,1,0,0,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,1,0,0,0,1,0,0,5,0,0,0,2,1,0,0,2,2,0,3,0,1,0,0,0,4,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,10,3,2,28,1,0,0,0,0
158,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,7,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,8,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,19,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
159,1,0,1,0,1,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,18,6,1,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,3,0,0,1,0,1,13,2,1,9,1,1,0,0,0,0,3,0,1,0,0,1,0,3,1,0,0,6,0,0,0,0,18,0,41,0,2,0,0,2,0,3,0,0,0,3,1,0,0,0,0,0,0,1,0,7,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,3,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,4,0,4,12,0,1,0,0,0,0,0,0,0,0,0,1,1,9,0,4,0,0,0,1,0,0,0,0,0,0,0,2,1,5,1,0,21,0,1,0,0,39,9,2,0,0,8,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,1,0,1,49,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0
160,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,5,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,5,0,23,0,2,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,2,0,0,0,3,1,2,0,0,0,1,0,0,0,0,1,0,1,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,12,4,0,0,0,0
161,0,2,0,0,3,0,0,0,1,0,10,7,0,9,1,4,4,0,0,0,6,10,6,0,2,2,0,0,2,3,1,0,1,5,5,2,1,2,1,0,0,1,152,6,0,1,2,0,0,2,2,0,7,1,1,0,1,1,0,3,0,0,5,0,0,0,0,0,11,0,0,14,2,0,0,0,1,0,0,7,6,1,0,0,5,0,0,8,0,4,6,2,0,0,1,0,3,3,0,4,1,6,0,0,20,8,0,3,0,0,1,1,0,47,0,42,2,1,0,0,4,0,0,0,1,0,2,0,0,0,0,0,1,0,2,0,2,0,41,2,0,1,1,4,0,0,5,15,5,0,12,23,11,2,1,12,0,1,2,0,1,0,0,0,0,0,0,4,0,0,0,1,0,3,2,0,43,0,0,4,4,0,1,2,2,0,1,0,0,0,0,11,0,15,0,0,0,2,2,0,3,0,0,1,0,0,2,6,0,0,9,0,4,41,13,2,0,5,0,1,7,0,0,1,0,1,9,0,1,0,0,2,2,1,0,0,0,0,1,6,1,0,0,0,0,3,2,27,40,2,1,13,1,0,10,2,3,4,6,1,9,0,1,1,0,0,1,0,0,1,0,3,0,0,0,0,2,0,0,1,2,2,0,1,1,0,2,1,1,0,0,0,0,0,3,2,0,1,0,1
162,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,3,5,0,2,2,0,1,0,2,0,0,0,0,2,7,2,0,0,0,0,0,0,63,2,0,0,0,0,0,2,0,0,2,1,1,1,0,0,0,2,0,1,5,0,2,0,0,0,2,0,0,4,0,0,0,1,0,1,0,3,0,0,0,0,2,0,0,1,1,1,2,1,0,0,0,0,1,0,1,0,1,3,0,1,12,7,0,0,0,0,0,1,0,30,0,39,0,1,0,1,4,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,3,1,0,0,4,1,0,6,5,7,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,15,21,0,0,1,5,0,0,0,0,0,2,0,0,0,0,10,1,2,0,1,0,0,0,1,0,0,0,2,0,1,1,11,2,2,4,0,0,4,2,0,1,3,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,4,1,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,1,1,1,1,0,0,4,0,2,0,0,1
163,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,1,0,0,3,0,0,2,1,1,1,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,19,1,35,0,0,0,2,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,4,0,3,2,1,0,3,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,1,1,0,0,0,3,0,0,0,1,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,1,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,1,0,1,2,0,1,4,2,2,1,0,0
164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,7,3,2,1,0,0,12,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,2,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,24,0,37,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,2,1,2,0,0,2,0,1,0,6,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,8,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23,1,0,3,0,0,0,0,0,0,0,1,0,9,0,0,2,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,16,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8,1,0,0,0,0,0,0,0,4,0,2,1,0,7,1,2,0,1,0
165,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,26,8,0,3,11,0,1,5,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,1,2,0,0,0,0,3,0,0,0,0,0,0,22,6,6,5,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,0,0,4,0,0,1,0,11,0,20,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,12,1,0,1,0,4,0,0,0,0,5,1,0,1,1,0,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,10,1,0,1,3,0,0,0,1,0,0,0,0,0,0,5,3,3,1,0,0,0,3,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,3,1,0,0,0,2,0,3,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,1,9,3,0,23,0,0,0,0,0
166,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,16,3,0,1,0,0,0,0,0,1,0,0,3,0,5,0,0,0,0,0,0,90,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,2,0,0,0,0,0,0,0,2,2,1,0,0,1,0,2,1,0,0,7,0,2,0,0,0,2,4,0,2,1,2,1,0,3,7,0,1,0,0,3,0,0,38,1,29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,3,4,0,0,5,7,6,0,0,10,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,30,13,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6,2,12,0,0,0,1,0,4,0,0,0,0,0,0,0,2,1,0,5,0,2,14,2,3,0,4,0,0,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,4,1,2,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,0,2,0,0,2,0,0,0,0,1,2,0,2,0,1
